"article_id","model_id","main_crop","country","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_variance_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","factor_metric","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_intervention_recla2","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","m_sampling_unit","m_type_data","m_av_year_assessment","factor_sub_class","x_metric_recla2","pcc_unit","logor_unit","pcc_factor_unit","ES_ID","yi","vi"
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Education","hh education","years","years","continuous","none",NA,"Multivariate probit regression model","probit","B",0.15,0.15,"SE","0.22",0.22,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","hh education (years)","B_SE","probit_B_SE",0.681818181818182,0.24,0.352,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Socio-demographic","Education","continuous","years","Education (continuous)",1778,0.0353760794524317,0.00268144793595375
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Family size","h size","number of people","number of people","continuous","none",NA,"Multivariate probit regression model","probit","B",0.93,0.93,"SE","0.3",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","h size (number of people)","B_SE","probit_B_SE",3.1,1.488,0.48,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",1779,0.158899158232699,0.0025541387745231
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farm size","farm size","ha","ha","continuous","none",NA,"Multivariate probit regression model","probit","B",2.96,2.96,"SE","3.16",3.16,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",12,12,384,384,"no limitation","farm size (ha)","B_SE","probit_B_SE",0.936708860759494,4.736,5.056,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",1780,0.0485740954371335,0.00267550183192206
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Livestock","units of livestock","TLU","TLU","continuous","none",NA,"Multivariate probit regression model","probit","B",1.14,1.14,"SE","0.25",0.25,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",12,12,384,384,"no limitation","units of livestock (TLU)","B_SE","probit_B_SE",4.56,1.824,0.4,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Physical capital","Livestock units","continuous","TLU","Livestock units (continuous)",1781,0.230375438003718,0.00241040602616496
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Income category","h income","ten thousand ETB (Ethiopia money) (34.9271654040404 Birr = 1 USD)","USD","continuous","286.31009371413785",286.310093714138,"Multivariate probit regression model","probit","B",1.02,1.02,"SE","0.93",0.93,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",12,12,384,384,"no limitation","h income (USD)","B_SE","probit_B_SE",1.09677419354839,467.258072941473,426.029419446637,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Financial capital","Total income","continuous","USD","Total income (continuous)",1782,0.0568495902699189,0.00267082444407045
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Credit","access to credit","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",1.15,1.15,"SE","0.92",0.92,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","access to credit (1= yes, 0= no)","B_SE","probit_B_SE",1.25,1.84,1.472,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Financial capital","Access to credit","1= yes","1= yes","Access to credit (1= yes)",1783,0.0647605373157444,0.00266567132967327
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Climate information","access to agricultural information","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",1.58,1.58,"SE","0.52",0.52,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",12,12,384,384,"no limitation","access to agricultural information (1= yes, 0= no)","B_SE","probit_B_SE",3.03846153846154,2.528,0.832,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Technical information","Access to information","1= yes","1= yes","Access to information (1= yes)",1784,0.155822177654757,0.00255921624478792
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Training","access to agricultural training","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",3.59,3.59,"SE","0.45",0.45,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",12,12,384,384,"no limitation","access to agricultural training (1= yes, 0= no)","B_SE","probit_B_SE",7.97777777777778,5.744,0.72,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Technical information","Access to training","1= yes","1= yes","Access to training (1= yes)",1785,0.382661369649049,0.00195855434509442
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Extension contacts","agricultural extension frequency","number of contacts","number of contacts","continuous","none",NA,"Multivariate probit regression model","probit","B",0.06,0.06,"SE","0.19",0.19,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","agricultural extension frequency (number of contacts)","B_SE","probit_B_SE",0.315789473684211,0.096,0.304,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Technical information","Extension frequency","number of contacts","number of contacts","Extension frequency (number of contacts)",1786,0.016392769578206,0.00268672749038469
1979,2,"nd","Ethiopia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Distance to marketplace","distance to market","km","km","continuous","none",NA,"Multivariate probit regression model","probit","B",-0.87,-0.87,"SE","0.42",0.42,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","distance to market (km)","B_SE","probit_B_SE",-2.07142857142857,-1.392,0.672,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"0.8",1,1,2020,"Accessibility","Distance market","continuous","km","Distance market (continuous)",1787,-0.106926658144752,0.00262705403263071
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Sex","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",3.32,3.32,"SE","2.6339999999999999",2.634,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",1.26044039483675,5.312,4.2144,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",1788,0.06529914090337,0.0026652963061862
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Age","hh age","years","years","continuous","none",NA,"Multivariate probit regression model","probit","B",-0.02,-0.02,"SE","0.06",0.06,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","hh age (years)","B_SE","probit_B_SE",-0.333333333333333,-0.032,0.096,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Socio-demographic","Age","continuous","years","Age (continuous)",1789,-0.0173032135051496,0.0026865626001233
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Education","hh education","years","years","continuous","none",NA,"Multivariate probit regression model","probit","B",0.93,0.93,"SE","0.52",0.52,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",12,12,384,384,"no limitation","hh education (years)","B_SE","probit_B_SE",1.78846153846154,1.488,0.832,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Socio-demographic","Education","continuous","years","Education (continuous)",1790,0.0924546010345814,0.00264241225615672
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Family size","h size","number of people","number of people","continuous","none",NA,"Multivariate probit regression model","probit","B",0.57,0.57,"SE","0.41",0.41,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","h size (number of people)","B_SE","probit_B_SE",1.39024390243902,0.912,0.656,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",1791,0.0719905879954441,0.00266038056528723
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farm size","farm size","ha","ha","continuous","none",NA,"Multivariate probit regression model","probit","B",7.49,7.49,"SE","4.8099999999999996",4.81,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","farm size (ha)","B_SE","probit_B_SE",1.55717255717256,11.984,7.696,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",1792,0.0805814672196309,0.00265337478003374
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Livestock","units of livestock","TLU","TLU","continuous","none",NA,"Multivariate probit regression model","probit","B",-0.1,-0.1,"SE","0.51",0.51,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","units of livestock (TLU)","B_SE","probit_B_SE",-0.196078431372549,-0.16,0.816,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Physical capital","Livestock units","continuous","TLU","Livestock units (continuous)",1793,-0.0101793575043,0.00268761497875958
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Income category","h income","ten thousand ETB (Ethiopia money) (34.9271654040404 Birr = 1 USD)","USD","continuous","286.31009371413785",286.310093714138,"Multivariate probit regression model","probit","B",3.47,3.47,"SE","2.62",2.62,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","h income (USD)","B_SE","probit_B_SE",1.32442748091603,1589.59364030089,1200.21191284967,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Financial capital","Total income","continuous","USD","Total income (continuous)",1794,0.068598870376128,0.0026629315445352
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Credit","access to credit","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",15.17,15.17,"SE","4315.2",4315.2,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","access to credit (1= yes, 0= no)","B_SE","probit_B_SE",0.00351548016314423,24.272,6904.32,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Financial capital","Access to credit","1= yes","1= yes","Access to credit (1= yes)",1795,0.000182514633063804,0.00268817186391618
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Climate information","access to agricultural information","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",1.5,1.5,"SE","0.76",0.76,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,384,384,"no limitation","access to agricultural information (1= yes, 0= no)","B_SE","probit_B_SE",1.97368421052632,2.4,1.216,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Technical information","Access to information","1= yes","1= yes","Access to information (1= yes)",1796,0.101934827884688,0.00263259824882953
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Training","access to agricultural training","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate probit regression model","probit","B",18.74,18.74,"SE","2328.8000000000002",2328.8,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",12,12,384,384,"no limitation","access to agricultural training (1= yes, 0= no)","B_SE","probit_B_SE",0.00804706286499485,29.984,3726.08,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Technical information","Access to training","1= yes","1= yes","Access to training (1= yes)",1797,0.000417782651067217,0.00268817110461114
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Extension contacts","agricultural extension frequency","number of contacts","number of contacts","continuous","none",NA,"Multivariate probit regression model","probit","B",0.09,0.09,"SE","0.3",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","agricultural extension frequency (number of contacts)","B_SE","probit_B_SE",0.3,0.144,0.48,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Technical information","Extension frequency","number of contacts","number of contacts","Extension frequency (number of contacts)",1798,0.0155733351150768,0.00268686828302954
1979,3,"nd","Ethiopia","crop rotation",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Distance to marketplace","distance to market","km","km","continuous","none",NA,"Multivariate probit regression model","probit","B",-0.12,-0.12,"SE","0.56000000000000005",0.56,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,384,384,"no limitation","distance to market (km)","B_SE","probit_B_SE",-0.214285714285714,-0.192,0.896,"Africa","Eastern Africa","Developing regions","Crop rotation",1,1,"0.8",1,1,2020,"Accessibility","Distance market","continuous","km","Distance market (continuous)",1799,-0.0111244715518695,0.00268750674080754
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Household size","h size","number of people","number of people","continuous","none",NA,"multivariate probit model","probit","B",-0.001,-0.001,"SE","7.0000000000000001E-3",9.34080897196342e-05,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","h size (number of people)","B_SE","probit_B_SE",-10.7057108543973,-0.0016,0.000149452943551415,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",1800,-0.141842762211746,0.000171980306400316
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Gender","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"multivariate probit model","probit","B",-0.25,-0.25,"SE","7.3999999999999996E-2",0.000987456948464704,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",33,33,5616,5616,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",-253.175594529665,-0.4,0.00157993111754353,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",1801,-0.959109375368385,1.149468905399e-06
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Age","hh age","years","years","continuous","none",NA,"multivariate probit model","probit","B",0.002,0.002,"SE","2E-3",2.66880256341812e-05,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","hh age (years)","B_SE","probit_B_SE",74.9399759807808,0.0032,4.27008410146899e-05,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Socio-demographic","Age","continuous","years","Age (continuous)",1802,0.708179446353243,4.45072857739852e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Education","hh education","years","years","continuous","none",NA,"multivariate probit model","probit","B",-0.005,-0.005,"SE","5.0000000000000001E-3",6.6720064085453e-05,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","hh education (years)","B_SE","probit_B_SE",-74.9399759807808,-0.008,0.000106752102536725,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Socio-demographic","Education","continuous","years","Education (continuous)",1803,-0.708179446353243,4.45072857739852e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Off farm.  1 if the plot manger worked in a non-farm household business","access to off-farm income","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multivariate probit model","probit","B",0.037,0.037,"SE","4.5999999999999999E-2",0.000613824589586167,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","access to off-farm income (1= yes, 0= no)","B_SE","probit_B_SE",60.2778067671498,0.0592,0.000982119343337868,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Financial capital","Access to non-farm income","1= yes","1= yes","Access to non-farm income (1= yes)",1804,0.627913784165676,6.57176971096642e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Credit","access to credit","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multivariate probit model","probit","B",0.042,0.042,"SE","7.1999999999999995E-2",0.000960768922830523,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","access to credit (1= yes, 0= no)","B_SE","probit_B_SE",43.7149859887888,0.0672,0.00153723027652884,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Financial capital","Access to credit","1= yes","1= yes","Access to credit (1= yes)",1805,0.505012906270523,9.9403247098692e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Extension","access to agricultural extension","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multivariate probit model","probit","B",-0.062,-0.062,"SE","5.5E-2",0.000733920704939983,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","access to agricultural extension (1= yes, 0= no)","B_SE","probit_B_SE",-84.4777911056074,-0.0992,0.00117427312790397,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Technical information","Access to extension","1= yes","1= yes","Access to extension (1= yes)",1806,-0.749073874434548,3.45016956424194e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Plot size","plot size","ha","ha","continuous","none",NA,"multivariate probit model","probit","B",0.312,0.312,"SE","3.7999999999999999E-2",0.000507072487049443,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",33,33,5616,5616,"no limitation","plot size (ha)","B_SE","probit_B_SE",615.296644894832,0.4992,0.000811315979279108,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Physical capital","Plot size","continuous","ha","Plot size (continuous)",1807,0.992708440785477,3.78147041559511e-08
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Owned land","land tenure security","1= secure tenure, 0= otherwise","1= owned, 0= otherwise","categorical (binary)","none",NA,"multivariate probit model","probit","B",0.206,0.206,"SE","0.114",0.00152121746114833,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",33,33,5616,5616,"no limitation","land tenure security (1= owned, 0= otherwise)","B_SE","probit_B_SE",135.417851333692,0.3296,0.00243394793783732,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Physical capital","Land tenure","1= owned","1= owned","Land tenure (1= owned)",1808,0.875579089481519,9.75416026591667e-06
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Steep slope","soil slope","1= steep slope, 0= otherwise","1= steep slope, 0= otherwise","categorical (binary)","none",NA,"multivariate probit model","probit","B",-0.092,-0.092,"SE","8.8999999999999996E-2",0.00118761714072106,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","soil slope (1= steep slope, 0= otherwise)","B_SE","probit_B_SE",-77.4660425868745,-0.1472,0.0019001874251537,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Biophysical","Soil slope","1= steep","1= steep","Soil slope (1= steep)",1809,-0.719782148934812,4.15978459321189e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Irrigation","access to irrigation","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multivariate probit model","probit","B",-0.988,-0.988,"SE","0.222",0.00296237084539411,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",33,33,5616,5616,"no limitation","access to irrigation (1= yes, 0= no)","B_SE","probit_B_SE",-333.516649860412,-1.5808,0.00473979335263058,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Physical capital","Access to irrigation","1= yes","1= yes","Access to irrigation (1= yes)",1810,-0.975815139457585,4.08989505875036e-07
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Distance. Distance from homestead to nearest market (Km)","distance to market","km","km","continuous","none",NA,"multivariate probit model","probit","B",-1e-04,-1e-04,"SE","1E-4",1.33440128170906e-06,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","distance to market (km)","B_SE","probit_B_SE",-74.9399759807808,-0.00016,2.1350420507345e-06,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Accessibility","Distance market","continuous","km","Distance market (continuous)",1811,-0.708179446353243,4.45072857739852e-05
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Distance to household","distance farm-house","km","km","continuous","none",NA,"multivariate probit model","probit","B",-0.024,-0.024,"SE","1.2E-2",0.000160128153805087,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","distance farm-house (km)","B_SE","probit_B_SE",-149.879951961562,-0.0384,0.000256205046088139,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Accessibility","Distance farm-house","continuous","km","Distance farm-house (continuous)",1812,-0.89496918118482,7.09529043027066e-06
1983,1,"nd","Nigeria","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","TLU","units of livestock","TLU","TLU","continuous","none",NA,"multivariate probit model","probit","B",1e-04,1e-04,"SE","6.0000000000000001E-3",8.00640769025436e-05,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",33,33,5616,5616,"no limitation","units of livestock (TLU)","B_SE","probit_B_SE",1.24899959967968,0.00016,0.00012810252304407,"Africa","Western Africa","Developing regions","Intercropping",1,0,"0.52",1,0,2018,"Physical capital","Livestock units","continuous","TLU","Livestock units (continuous)",1813,0.0167150124920068,0.000179015098472949
1984,1,"nd","Ethiopia","agroforestry","woodlot",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Age of HH","hh age","years","years","continuous","none",NA,"multivariate probit model","probit","B",-0.275,-0.275,"SE","0.218",0.0123418196721761,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",10,10,312,312,"no limitation","hh age (years)","B_SE","probit_B_SE",-22.2819654884418,-0.44,0.0197469114754818,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"1.55",1,1,NA,"Socio-demographic","Age","continuous","years","Age (continuous)",1814,-0.789027186138313,0.000471715262357401
1984,1,"nd","Ethiopia","agroforestry","woodlot",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Sex of HH","hh gender","1= male, 0= otherwise","1= male, 0= female","categorical (binary)","none",NA,"multivariate probit model","probit","B",0.084,0.084,"SE","0.33300000000000002",0.0188524126185075,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",10,10,312,312,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",4.455663139769,0.1344,0.030163860189612,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"1.55",1,1,NA,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",1815,0.248747853640072,0.00291416419689442
1984,1,"nd","Ethiopia","agroforestry","woodlot",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Education level","hh education","illiterate, read and write, 1-4 years of education, 5-8 years of education, 9-10 years of education","level 1-5 (illiterate, read and write, 1-4 years of education, 5-8 years of education, 9-10 years of education)","categorical (multiple)","none",NA,"multivariate probit model","probit","B",0.052,0.052,"SE","9.6000000000000002E-2",0.00543492976389406,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",10,10,312,312,"no limitation","hh education (level 1-5 (illiterate, read and write, 1-4 years of education, 5-8 years of education, 9-10 years of education))","B_SE","probit_B_SE",9.56774093852184,0.0832,0.00869588762223049,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"1.55",1,1,NA,"Socio-demographic","Education","continuous",NA,"Education (continuous)",1816,0.482910364483154,0.00194694876987341
1984,1,"nd","Ethiopia","agroforestry","woodlot",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Family size","h size","number of people","number of people","continuous","none",NA,"multivariate probit model","probit","B",0.186,0.186,"SE","8.5000000000000006E-2",0.00481217739511453,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",10,10,312,312,"no limitation","h size (number of people)","B_SE","probit_B_SE",38.6519416738113,0.2976,0.00769948383218325,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"1.55",1,1,NA,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",1817,0.912309935016405,9.3113018043873e-05
1984,1,"nd","Ethiopia","agroforestry","woodlot",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farm experience","hh farming experience","years","years","continuous","none",NA,"multivariate probit model","probit","B",0.192,0.192,"SE","9.2999999999999999E-2",0.00526508820877237,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",10,10,312,312,"no limitation","hh farming experience (years)","B_SE","probit_B_SE",36.4666255125795,0.3072,0.00842414113403579,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"1.55",1,1,NA,"Technical information","Farming experience","continuous","years","Farming experience (continuous)",1818,0.903011452384828,0.000112801992935368
1984,1,"nd","Ethiopia","agroforestry","woodlot",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Land Size","farm size","ha","ha","continuous","none",NA,"multivariate probit model","probit","B",-0.142,-0.142,"SE","7.1999999999999995E-2",0.00407619732292054,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",10,10,312,312,"no limitation","farm size (ha)","B_SE","probit_B_SE",-34.8363900838487,-0.2272,0.00652191571667287,"Africa","Eastern Africa","Developing regions","Agroforestry",1,1,"1.55",1,1,NA,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",1819,-0.895133654602015,0.000130781107655217
